id,sex,age,place,tenure,height,weight,bmi,income,high.bmi
786,female,20,rural,own_house,177.48764858281,43.3580195896664,13.7636355942327,4288.62449428822,FALSE
787,female,33,urban,irregular,186.702998593463,63.3302044624506,18.1680494775638,3438.40357886726,FALSE
788,male,59,rural,own_appartment,174.904599319065,74.757925882821,24.437387971426,5321.82278618099,FALSE
789,male,39,rural,own_house,164.426379941642,99.8252259080328,36.9230281167097,6643.36427412116,TRUE
790,male,36,rural,own_house,158.548175391431,95.1694012729777,37.8594970515139,7970.13686496669,TRUE
791,female,39,urban,rent,169.882279341985,83.1462705995787,28.8102227192791,6773.8811836901,TRUE
792,female,44,rural,rent,176.054411868903,54.503250549132,17.5844414711985,4449.07238452889,FALSE
793,male,66,urban,irregular,157.550941181251,101.734009890808,40.9849263421601,5541.1527697974,TRUE
794,male,38,rural,rent,173.930259446859,82.0145818128848,27.1107033705112,6452.63997071794,TRUE
795,male,66,urban,irregular,153.500785496469,108.514544996102,46.0539356022888,5471.51866553351,TRUE
796,female,49,urban,rent,179.84258503355,92.1891249627809,28.5032656156841,6496.74246595397,TRUE
797,female,59,rural,own_house,196.842165057955,72.2575253788744,18.6486250779986,5701.08252982532,FALSE
798,female,33,rural,homeless,195.877224618803,56.3256283903577,14.6804092202901,5105.2738708042,FALSE
799,male,60,urban,homeless,154.757351248561,74.7339014858296,31.2043456067065,7670.03595271192,TRUE
800,male,23,rural,rent,171.052590007495,67.6307319942853,23.1145146670763,6128.33952794646,FALSE
801,female,34,rural,own_house,174.736168512629,55.501549329584,18.1777233477167,5033.09748482237,FALSE
802,male,69,urban,rent,159.654705541603,89.3824738021443,35.0662176460492,6923.13189862416,TRUE
803,female,35,urban,rent,181.896790727357,61.8016021372598,18.6788296083466,5301.01700813094,FALSE
804,female,73,urban,rent,163.939731458197,55.2554534618553,20.5592235407578,4688.77455892554,FALSE
805,male,79,urban,own_house,168.391095065864,73.6439937411981,25.9716229939718,6285.729467949,TRUE
806,male,68,urban,own_appartment,167.762185109317,79.8207272445261,28.3613913050841,6484.56826165402,TRUE
807,male,42,urban,irregular,158.334775976018,83.067077885633,33.134186268502,4381.78221621352,TRUE
808,female,67,rural,rent,186.419682524752,70.8077042777617,20.3749703721116,4223.48283529139,FALSE
809,male,76,urban,homeless,167.388589482374,80.1661497689535,28.6114143100453,7635.32606508981,TRUE
810,male,29,urban,irregular,164.45740209951,81.9751246751762,30.3092531341641,4870.17705154026,TRUE
811,male,62,urban,irregular,154.85678537132,104.064032670087,43.3950479254564,4623.55363792509,TRUE
812,male,31,urban,own_appartment,158.304136938513,78.4360608625157,31.2990565025865,6688.74164448952,TRUE
813,male,65,urban,irregular,167.963767249561,118.134288067547,41.8740295027768,5028.01315404019,TRUE
814,male,67,rural,own_appartment,166.212007817904,90.4385155763945,32.7362277810256,6671.54078894258,TRUE
815,male,48,urban,rent,159.867143575418,102.757056148456,40.2062180160298,8087.47113477988,TRUE
816,female,68,urban,rent,154.096832720657,72.4035543412105,30.4910557299183,5548.98539296926,TRUE
817,male,30,urban,own_house,164.636467759961,52.4532948833091,19.3517700219343,5390.622295239,FALSE
818,male,26,rural,own_house,167.568349331171,85.1285105123824,30.3173370154696,6531.45659901762,TRUE
819,female,35,rural,rent,183.605362794389,58.8466593899583,17.4562554947787,4203.47841938439,FALSE
820,female,79,rural,rent,173.366571665962,49.8719378086547,16.5930232307165,3919.78793526439,FALSE
821,female,37,rural,irregular,186.743531127622,65.0528308588782,18.654132919098,3070.83738150323,FALSE
822,female,57,urban,rent,207.344413679678,65.8926527513591,15.3268290699818,4086.02470741741,FALSE
823,male,78,urban,rent,159.512378746341,61.0143136536634,23.9796559198622,4832.19689855806,FALSE
824,male,50,urban,own_house,156.171866376185,79.5234340797001,32.6053994444815,7767.41991056652,TRUE
825,male,55,urban,rent,164.170110581133,98.945942880851,36.7121492204796,6290.64649678765,TRUE
826,female,68,urban,irregular,169.832553467815,66.8468341484664,23.1760257791409,3698.51498004544,FALSE
827,male,28,urban,own_appartment,162.855022965559,76.947037849992,29.0127963555503,6600.82743990594,TRUE
828,male,47,rural,rent,157.691063565458,118.254694377327,47.5558803114638,8899.41940915952,TRUE
829,male,25,rural,rent,157.835202091163,75.2837309368218,30.219925721163,7061.05131085129,TRUE
830,female,37,urban,rent,181.357923420615,45.2076797607896,13.7448229214315,4499.47455897926,FALSE
831,female,75,urban,rent,172.783290892585,54.4436324012558,18.2365889823631,4558.07858769927,FALSE
832,male,37,urban,irregular,161.913611030665,90.9741081584615,34.7017270556517,4914.36432932831,TRUE
833,female,67,urban,rent,170.313183630588,67.5010140456016,23.2709312298341,5744.89822031999,FALSE
834,male,24,urban,own_house,160.886388583961,67.99486885298,26.2686366939506,5211.75844336786,TRUE
835,male,48,rural,rent,159.857432067897,90.3413738169689,35.3525728684991,5982.56425486139,TRUE
836,female,74,rural,rent,173.033459204428,60.7640361153561,20.2948774424895,4154.5198731857,FALSE
837,male,28,urban,rent,154.421617915123,95.4547712183822,40.0296178786488,5551.16094515164,TRUE
838,male,73,rural,rent,173.72990256998,80.1109439748307,26.5425532317199,6520.58517064528,TRUE
839,male,40,urban,rent,159.562545733038,93.2244518357825,36.6157492334603,7927.89095231187,TRUE
840,male,82,rural,rent,165.845741028617,78.7849121061417,28.6440490333797,6051.95085615034,TRUE
841,male,20,rural,rent,162.425055911683,75.3108876337063,28.5464242885387,6406.14169436444,TRUE
842,female,58,rural,irregular,187.52297687758,80.1100211288544,22.7812667269748,3909.75207910913,FALSE
843,female,70,urban,rent,172.213458827323,66.6892365391552,22.4864846507801,5315.62992333542,FALSE
844,male,78,rural,rent,168.018109629844,79.1956298871881,28.0536276912624,6901.36996652072,TRUE
845,female,69,urban,own_house,175.653420861558,97.1764570147239,31.4954513680844,5853.00787782532,TRUE
846,female,36,urban,own_appartment,178.59006180827,54.6671208202752,17.1400319107463,5029.89392991951,FALSE
847,male,38,urban,own_house,153.356041625255,84.3470506708405,35.8647758657803,8024.93040294913,TRUE
848,male,51,rural,own_appartment,155.330278416562,93.9477812956384,38.938057915048,6382.54830477316,TRUE
849,female,24,rural,own_house,188.237343421623,54.3123214456415,15.3280460305339,4488.90328615886,FALSE
850,female,61,rural,homeless,172.419023877903,56.2088717555255,18.9075171900441,5367.27335087407,FALSE
851,male,74,rural,rent,166.779351122247,91.6809642763681,32.9605623562532,7118.84696356709,TRUE
852,female,50,urban,own_house,159.54254094512,91.7499478128904,36.0456462981415,5953.66827343556,TRUE
853,male,48,rural,own_house,156.967152918283,89.7698665829077,36.4345170811212,7022.42108050713,TRUE
854,female,66,urban,rent,181.835281229683,79.9646885443905,24.1847690722661,5969.94912525363,FALSE
855,male,20,urban,homeless,161.519131368727,86.4638142238813,33.1425903716718,8236.99241296033,TRUE
856,male,27,rural,own_house,164.649694774473,91.0068082334489,33.5700527177418,6150.56956766991,TRUE
857,female,41,urban,rent,176.26301889034,48.5670337030139,15.6321664587705,3972.22136870332,FALSE
858,male,78,rural,own_house,165.090007600413,82.2773781435911,30.1883147182999,6527.9339066298,TRUE
859,male,31,rural,own_appartment,180.003544822563,84.2192572560241,25.9925741410753,5703.06179212184,TRUE
860,female,80,urban,rent,184.290439170239,60.3821595361607,17.7788240256403,5626.05869038422,FALSE
861,male,66,urban,rent,170.963927234127,60.9854821580005,20.8649568421759,4857.41311758288,FALSE
862,female,69,rural,rent,170.164228069134,90.6935626234097,31.3213106030451,5688.09295777316,TRUE
863,male,42,urban,own_appartment,171.180174646441,73.2017837362596,24.9812826691092,6739.21988880294,FALSE
864,male,51,urban,rent,155.806074628044,78.9007064896209,32.5021522056369,8255.07791330569,TRUE
865,male,64,urban,own_appartment,153.707603927471,95.866326464112,40.5765744763142,7291.14727874903,TRUE
866,male,36,urban,own_house,167.363180148914,81.2017506236735,28.9898223005137,5862.84103258927,TRUE
867,female,25,rural,own_house,190.440458682231,69.3042424644083,19.1091506012238,4610.8513273347,FALSE
868,male,24,rural,own_house,159.941535026967,77.4327396509191,30.2692810432864,6167.68518310395,TRUE
869,female,59,urban,own_appartment,164.288458319348,74.6534463469244,27.6589540691676,6804.79545087657,TRUE
870,female,42,rural,rent,187.236428675932,70.6658843844095,20.1571487552059,4598.52924985507,FALSE
871,female,65,urban,own_appartment,176.592313921608,63.7146057631819,20.431272009307,4915.53640613026,FALSE
872,male,69,urban,own_appartment,169.939349622745,73.3900712069969,25.4126178353785,5621.57302453628,TRUE
873,male,26,rural,rent,150.097474853217,80.1052035860849,35.5560866991352,7531.1922605894,TRUE
874,male,55,rural,own_house,164.175677294138,70.728225575574,26.240682677128,7468.83665541435,TRUE
875,female,42,urban,own_house,167.085162277399,63.7606795303977,22.8390043543681,5048.98200547715,FALSE
876,female,25,rural,rent,176.674338997841,53.7184302293283,17.2098213815378,4475.67599869763,FALSE
877,male,24,urban,rent,152.621758144486,75.2971342793033,32.3255217596666,6906.93956931146,TRUE
878,female,44,rural,own_house,176.029826542396,76.6141486760814,24.7250089845939,4127.64063241773,FALSE
879,female,54,urban,own_appartment,187.390186086272,90.0980303163671,25.6579297531412,4893.49349887287,TRUE
880,female,38,urban,own_appartment,168.236015165449,62.6383649720879,22.1310727972932,4967.75464289662,FALSE
881,male,38,urban,own_appartment,153.82978511861,88.6373074438492,37.4572326250603,7399.65332525604,TRUE
882,male,81,urban,rent,172.716552430306,62.6668404204934,21.0072825918947,7137.59112302111,FALSE
883,female,21,urban,rent,179.88926070025,48.7951930659111,15.0787925654226,3926.27423578568,FALSE
884,male,76,rural,rent,151.314312897067,69.2007721462955,30.2239289863171,7219.12049184935,TRUE
885,female,68,urban,rent,184.715788065739,60.2923379463516,17.6707136988431,5438.60616399225,FALSE
886,male,41,rural,irregular,156.972421675916,82.3539640826657,33.4224122649823,3948.35265712168,TRUE
887,male,25,urban,rent,174.273584827221,77.1812795111327,25.4125850119206,5402.49031171896,TRUE
888,male,35,rural,rent,167.014406585699,87.5411538082382,31.383718290539,6568.83528365724,TRUE
889,male,82,rural,rent,159.845289812438,86.3836116477937,33.8089490501634,7663.67189629427,TRUE
890,female,31,rural,rent,176.375054472276,49.4100232299707,15.8832999071457,4916.18265757462,FALSE
891,female,80,urban,own_appartment,185.288585834113,46.6908632634865,13.5998641519963,4444.14437314652,FALSE
892,male,33,rural,own_house,167.493751332072,83.4185327791623,29.7348209629941,5954.44506050766,TRUE
893,male,38,urban,rent,153.112399932697,91.5823036822712,39.0652705175916,5845.78884517632,TRUE
894,female,29,rural,rent,172.990175349757,52.5353051024468,17.5553050749217,4198.1657707024,FALSE
895,female,48,urban,own_appartment,168.868130635296,60.2406437143103,21.124878141216,4942.86666506732,FALSE
896,female,23,urban,rent,174.775668434451,51.9018231318555,16.9910676810984,4678.55070794252,FALSE
897,female,21,rural,rent,179.560222462955,55.2245691044215,17.1282134457632,4455.19199008002,FALSE
898,male,85,rural,rent,182.031943203818,87.985572470782,26.5531625205838,5852.58107620489,TRUE
899,female,38,urban,irregular,166.128344491268,57.2081052867911,20.7286056699058,3700.58600575262,FALSE
900,female,35,rural,irregular,184.904672741841,77.143818349761,22.5634423831424,3332.36613588388,FALSE
901,female,66,rural,own_house,191.341489954889,64.3719606835221,17.5824112723218,4466.0407195508,FALSE
902,male,80,urban,irregular,169.012323267725,85.4717567306288,29.9216739986723,4304.46016107881,TRUE
903,female,66,urban,rent,176.094481028794,89.6367925305991,28.9064539003941,5237.12029547066,TRUE
904,male,57,urban,rent,163.696559190518,73.0269306088741,27.2523492178039,6552.59128001475,TRUE
905,female,66,urban,own_house,182.557320664647,72.6070616939185,21.7861432836051,5375.11604147697,FALSE
906,male,23,urban,homeless,169.997551036777,73.5825646282572,25.4618286109931,6276.94454740438,TRUE
907,male,35,urban,irregular,167.751455657333,82.4767615766645,29.3088653248381,3833.47318504149,TRUE
908,female,50,rural,homeless,173.990835121518,59.4428046968869,19.6357071940298,5805.32497809549,FALSE
909,male,76,urban,rent,156.325959999564,73.6489785444401,30.1373123422967,5637.8930559099,TRUE
910,male,80,urban,rent,154.466943733961,77.5210311317542,32.4899043892087,5704.75694600644,TRUE
911,male,24,urban,rent,161.575346341218,82.2441191421836,31.5031994311486,6293.62287312316,TRUE
912,female,66,urban,rent,176.983801126888,79.2886253989023,25.3130135758955,5037.76898594106,FALSE
913,male,37,urban,rent,156.171771169891,78.0564811245217,32.0039731535764,6251.98155870511,TRUE
914,female,26,rural,own_appartment,190.52152546761,62.0597426378417,17.0970770896842,5395.52991456064,FALSE
915,male,56,urban,irregular,174.427160146353,77.3460004284539,25.4219957053335,3803.6098893021,TRUE
916,male,37,urban,own_house,154.443759386903,87.43291894812,36.6550864964995,6721.70806594056,TRUE
917,female,33,urban,rent,205.519075066943,53.9734744842673,12.7783889394097,4480.82030159613,FALSE
918,female,66,rural,rent,187.901111149347,99.7732239608125,28.2589036808034,6844.39076360092,TRUE
919,male,79,rural,irregular,162.485123036934,92.5388435383297,35.050713307649,4287.84624081586,TRUE
920,female,77,rural,rent,169.650607428208,57.5413493899308,19.9925966546282,4272.3419979871,FALSE
921,female,41,rural,own_appartment,171.39310738615,64.4593355594801,21.9431574412252,5346.74717357696,FALSE
922,male,81,urban,own_house,170.588849942269,68.2541428224927,23.454583984021,5784.0658979517,FALSE
923,female,32,urban,irregular,173.397011059187,64.7511042787067,21.5359465815024,3720.87330510914,FALSE
924,male,48,urban,rent,156.327501776703,88.9082681239264,36.3807271641989,7708.71787109649,TRUE
925,female,46,urban,own_house,190.285596901735,85.4415195854086,23.5970183303527,5451.13036229352,FALSE
926,male,46,urban,own_appartment,167.017562327057,116.117192534577,41.6267251513035,7615.62593007749,TRUE
927,male,87,urban,rent,161.274091336246,76.9328382869842,29.5789360144166,6268.95224248613,TRUE
928,female,50,rural,own_appartment,168.907361607509,65.6131811942517,22.9982048678029,4039.2188906591,FALSE
929,female,78,rural,rent,178.307661805724,52.8838714300058,16.6334842251768,4190.84294789468,FALSE
930,male,45,urban,rent,162.596048966598,104.155010258232,39.3967312341504,7539.00130623236,TRUE
931,male,20,urban,rent,165.960045983573,74.7692897957626,27.1466449278536,6281.82174244344,TRUE
932,male,31,urban,rent,147.000734178244,65.0368321696169,30.0968034306523,6316.74289482983,TRUE
933,female,46,urban,rent,186.118277120266,69.6477357469159,20.1061516892771,4657.55472455052,FALSE
934,female,71,urban,own_appartment,170.151750271902,57.3364829964044,19.8042412543513,4509.07301066012,FALSE
935,male,53,rural,rent,159.574400346889,91.4478862203332,35.912631495652,5709.8917837907,TRUE
936,male,70,rural,homeless,157.51031095541,80.0151171997391,32.2518081643703,7559.45437987906,TRUE
937,female,45,urban,rent,165.018030261154,72.6749194249626,26.68835225882,6129.69208918435,TRUE
938,female,77,rural,rent,185.378174519407,54.6524368868418,15.9034859299073,4925.96733578202,FALSE
939,male,42,urban,rent,159.535031752487,78.9988465076957,31.0390645309526,7762.81973934655,TRUE
940,male,71,rural,rent,154.435493407186,91.8039779894468,38.4917148862976,6892.94935733636,TRUE
941,male,64,rural,own_appartment,157.755951708048,87.9857543724713,35.354187101459,6513.85353753435,TRUE
942,male,28,rural,irregular,162.975806343953,74.9525411005599,28.2189002474939,4235.0808142467,TRUE
943,female,48,urban,own_appartment,183.285521093238,71.2263558051609,21.2023699322011,5740.46787687048,FALSE
944,female,49,rural,rent,180.471583902951,67.5933818236866,20.7532690170384,5337.13468265306,FALSE
945,male,56,urban,rent,156.430698421393,124.429773776259,50.8487572184406,7351.4502175139,TRUE
946,male,82,urban,rent,157.842416414283,82.4651512712218,33.099620780019,5394.4028108609,TRUE
947,female,66,urban,own_appartment,166.722327730009,97.4231785212215,35.0489300299347,6896.81897437096,TRUE
948,female,25,rural,rent,158.867202167959,36.8852115193728,14.6144940198618,4190.34560941575,FALSE
949,female,52,rural,rent,173.419748739915,61.9004987426598,20.5824487596389,5002.59560901697,FALSE
950,male,41,rural,own_house,165.951423929096,79.7388929003938,28.9539776774583,5224.68773658517,TRUE
951,female,45,rural,own_house,184.66600751151,77.7875471881024,22.8105710537255,5612.70491521083,FALSE
952,female,31,urban,rent,184.385111989282,61.871298057497,18.1985809478721,5338.751515271,FALSE
953,male,68,rural,irregular,176.329429837753,103.870634882079,33.4074386625998,4262.75022499467,TRUE
954,female,50,urban,own_appartment,163.791705516029,67.315123120819,25.0916276543728,5113.98049396412,FALSE
955,female,21,urban,own_house,178.572577669103,54.7946702320478,17.1833874356845,4770.01944568844,FALSE
956,female,73,rural,rent,188.617538606341,55.9081594730918,15.7148792726764,5418.31802007135,FALSE
957,female,20,urban,irregular,171.015586928582,65.611645812889,22.4341459701463,3444.76249588473,FALSE
958,male,61,rural,own_house,161.053321360582,99.4554843807101,38.343289245224,7964.88798181559,TRUE
959,female,72,rural,rent,182.167493697748,62.6814082482538,18.8884786068236,4528.78360401413,FALSE
960,female,30,urban,irregular,189.021170681828,55.1382313689929,15.4323453754288,4072.80217091694,FALSE
961,male,35,urban,own_house,177.255330130315,62.4521200290095,19.8768966150425,5486.08953989945,FALSE
962,female,82,rural,own_house,208.516227066449,53.1955734007517,12.2347691213656,4711.15996731283,FALSE
963,male,49,urban,rent,175.154499071165,96.4745545441614,31.446345922798,5934.44469374859,TRUE
964,female,40,urban,rent,172.969708958827,59.1742119905552,19.7784554719842,5395.12391467581,FALSE
965,female,33,urban,rent,181.06903427321,58.5806560212526,17.8675851420094,4851.79431686226,FALSE
966,female,69,urban,rent,171.783021526813,57.7549522641142,19.5717092086225,5047.58927626725,FALSE
967,male,46,rural,irregular,173.40959370326,100.80875662077,33.5237054994148,5080.59988710185,TRUE
968,male,78,rural,own_appartment,162.9850194515,97.2621817214415,36.6141224690201,7003.42547517264,TRUE
969,female,65,urban,rent,188.219573972318,54.3142698948522,15.3314903460412,4607.83239518375,FALSE
970,female,86,rural,rent,179.925754914255,62.4496844407179,19.2905042939454,4443.25797400699,FALSE
971,male,32,urban,rent,180.687623508991,91.7341138135307,28.0979126544141,5547.45012191817,TRUE
972,male,39,urban,own_appartment,164.979687608228,60.5013790074607,22.2282012312541,4985.40025973153,FALSE
973,male,68,rural,rent,165.855527766574,91.1367530071212,33.1309317919552,6690.71341489528,TRUE
974,male,51,rural,rent,173.957089846678,101.577485665224,33.5670512178372,8068.22834664494,TRUE
975,male,65,urban,own_appartment,165.045101357146,90.0148936419826,33.0452540637495,6457.34894870925,TRUE
976,female,23,rural,irregular,173.392536558429,61.0270706246041,20.2983961415977,3571.36169085742,FALSE
977,male,47,urban,rent,161.628851787252,87.7226997231107,33.5794990950188,6403.06949775383,TRUE
978,female,50,rural,irregular,194.190345097822,59.9437675527212,15.896033466904,3282.46398444038,FALSE
979,male,54,urban,irregular,153.635633000544,105.433077904176,44.6676368682121,4821.62018422694,TRUE
980,male,54,urban,own_house,164.716200337351,103.837225061038,38.2719369633144,7012.8334799699,TRUE
981,male,30,urban,rent,144.382970471666,67.8586503053923,32.5516698616162,7602.52930235714,TRUE
982,male,49,urban,homeless,173.971066258885,73.7390201250021,24.3637038437158,5365.57426043832,FALSE
983,female,41,urban,rent,182.134512706376,69.3629819446647,20.909481283175,5987.23894827981,FALSE
984,female,36,rural,rent,176.555551593067,57.9681414080385,18.5963032697359,5172.83399941754,FALSE
985,female,75,urban,own_appartment,173.866549891279,50.659053639288,16.7581085744476,4806.92848103549,FALSE
986,male,55,rural,rent,164.433490210058,105.122672678931,38.8790678473727,7831.43874865323,TRUE
987,male,79,urban,irregular,160.447702634613,92.2860510643768,35.8483405625558,4270.43392785804,TRUE
988,male,31,rural,rent,159.876546700359,66.8525369000018,26.1546175786713,5023.12924574768,TRUE
989,male,43,rural,rent,162.221352276639,68.6683102369886,26.0939800409865,5786.20605470589,TRUE
990,male,80,rural,own_appartment,166.759086665917,79.7516579155389,28.678782114827,6725.27044404759,TRUE
991,male,67,urban,irregular,156.393263960085,103.615273737281,42.3630959661389,5112.54262005724,TRUE
992,female,25,rural,rent,180.180091015673,46.0328011297291,14.1792676015716,4672.40470239884,FALSE
993,male,35,urban,rent,165.611361074398,81.7935674983492,29.822146400892,6511.58592453842,TRUE
994,female,24,rural,own_house,174.615533331724,43.8215352259833,14.3721532310046,4242.26712000106,FALSE
995,male,58,urban,own_house,159.591799988773,86.9731999966062,34.1479237698693,6967.99316732037,TRUE
996,male,53,urban,irregular,173.119415375679,66.6642144447081,22.2434020714745,4037.7080827437,FALSE
997,female,40,rural,rent,185.926233062051,68.7019739996397,19.874118496829,4877.10619364955,FALSE
998,female,24,rural,own_appartment,169.333560261893,50.0260516792603,17.4465736550228,5735.8249547999,FALSE
999,male,31,urban,own_house,158.142380156912,70.7298427479974,28.2817416425481,5876.46145817569,TRUE
1000,male,34,rural,own_appartment,168.280081456897,71.1547928658011,25.1268896003074,5710.66157993241,FALSE
1,male,67,rural,own_house,176.068482534328,72.325336518119,23.3306705214059,5940.68188627764,FALSE
2,male,50,urban,rent,171.196292059587,105.609302269426,36.0340822283297,7260.49554864631,TRUE
3,male,26,urban,own_house,169.127955253267,73.7588420646862,25.785959340261,5896.11738445333,TRUE
4,female,27,urban,own_house,176.955816226437,59.8199359663526,19.10364593706,5047.5978131983,FALSE
5,male,20,urban,own_appartment,158.161532303594,56.9280194082338,22.7574892751035,5519.74159490906,FALSE
6,female,63,urban,rent,168.282054372901,72.549005650222,25.6186272045658,5227.16161380584,TRUE
7,female,39,urban,rent,177.113667339992,42.899298704633,13.6755890307068,4241.04583874069,FALSE
8,female,80,rural,irregular,182.317257266725,69.4946083039913,20.907184597719,3445.91995642194,FALSE
9,female,33,urban,irregular,179.019489552351,65.5603923624224,20.4569514805966,3363.45957702004,FALSE
10,female,75,urban,irregular,187.269314130687,62.2158165650333,17.7405698449063,3163.05475256614,FALSE
11,male,65,urban,own_appartment,146.390021354915,94.3605800650238,44.0319230949624,8752.97352659034,TRUE
12,male,69,urban,own_appartment,166.840963472067,91.0597047270096,32.7130365915896,7550.60341909705,TRUE
13,female,21,urban,own_house,182.152128876589,48.2416218567955,14.5396314236575,4141.41076338444,FALSE
14,female,34,rural,rent,185.440527025129,67.3480046336886,19.5846325346197,5989.85261725958,FALSE
15,female,31,urban,rent,185.465382495688,54.3782989065481,15.8088361604766,5105.50427763175,FALSE
16,male,37,urban,homeless,164.896296396671,70.7411052678023,26.0165699489785,5662.18099953078,TRUE
17,male,51,urban,own_appartment,168.154619997056,70.0673398813715,24.7798128419934,5997.06918906481,FALSE
18,female,34,rural,rent,184.868497707268,57.5060090213704,16.8262525882649,4788.7580669631,FALSE
19,male,39,rural,own_house,150.434434892367,80.4576644452514,35.5527258253645,6019.21198329767,TRUE
20,female,35,rural,irregular,181.250996654726,65.1963462356041,19.845518532087,3330.71302734506,FALSE
21,female,80,rural,own_appartment,173.616467770341,55.290731150475,18.3430056774204,4412.80678104737,FALSE
22,male,29,urban,rent,144.24281334337,74.966310426054,36.0311205110561,6789.04380497354,TRUE
23,female,22,urban,rent,180.968572782195,48.2241229302146,14.7250919391265,5221.89663220289,FALSE
24,female,81,urban,homeless,181.515610229328,44.3007906724048,13.4457031074942,3657.3804997032,FALSE
25,male,33,urban,rent,180.074370057659,71.4411696682792,22.0315345583366,5628.10358430392,FALSE
26,female,64,urban,own_appartment,187.874322686229,71.9553220839024,20.3858143894474,6337.44981546922,FALSE
27,female,60,urban,rent,190.448037240453,72.0784826687748,19.8725058425306,5253.7790135625,FALSE
28,male,50,rural,irregular,165.960507682599,85.6130852905303,31.0835518523234,4010.07164884614,TRUE
29,female,32,rural,rent,176.171033853547,52.1905743921753,16.8160144009547,4596.69454004685,FALSE
30,male,70,urban,own_appartment,163.817908597088,76.934881317864,28.6682071456707,5441.85798331575,TRUE
31,female,32,urban,own_appartment,179.093102721362,56.8455316797146,17.7230560840894,4194.77355916646,FALSE
32,female,79,urban,own_appartment,190.244063325179,52.007426603019,14.3695490225102,4853.29236441223,FALSE
33,male,51,urban,rent,161.838515544202,76.1511241931224,29.0745195331799,6449.48435247969,TRUE
34,female,44,urban,rent,185.094946245042,88.4653638380448,25.8216592507402,6550.67744768545,TRUE
35,male,43,rural,rent,152.857821336344,83.1052671203987,35.5674900810512,6096.86432528899,TRUE
36,female,43,rural,own_appartment,172.760276932252,90.250240497456,30.23852373457,5382.65913953297,TRUE
37,male,62,urban,irregular,164.428528235356,100.925404101063,37.3289829876845,5419.15054459601,TRUE
38,female,26,rural,rent,170.181891423776,57.8330380063656,19.968678019941,4983.93975476028,FALSE
39,male,47,urban,own_house,168.444458177067,110.727401401622,39.0248869191642,7171.02187884026,TRUE
40,female,75,rural,rent,170.621400654806,64.6832463472657,22.2190150271233,5610.36463222344,FALSE
41,female,42,rural,rent,178.149994633742,54.9658472494453,17.3189396715572,4798.54218827745,FALSE
42,female,52,rural,rent,159.848613506005,66.4394601048796,26.002095401372,5849.98273705345,TRUE
43,male,63,urban,rent,166.509519572038,93.9677528022352,33.8922737458341,6446.15184694256,TRUE
44,male,30,rural,own_house,167.948253041714,81.4063886451247,28.8607429943491,6545.94573340835,TRUE
45,male,68,urban,rent,170.64826313489,113.437682999808,38.9541383695995,6799.62754824524,TRUE
46,male,56,urban,irregular,168.181822345079,99.1947696745122,35.0695881267502,4267.40176937755,TRUE
47,male,37,urban,own_house,162.001032376821,99.6825620148774,37.9825070620367,7564.96010413028,TRUE
48,female,73,rural,rent,175.806576312055,60.0595024533558,19.4317313291498,4576.76042904518,FALSE
49,male,68,rural,rent,158.998288835624,71.4757022180699,28.2731065589387,5790.91897769675,TRUE
50,male,72,rural,irregular,148.380869664033,101.577771409102,46.1363099389629,5525.24102395223,TRUE
51,female,36,rural,own_appartment,184.623436165573,76.3208677526648,22.3908015179469,4967.35805114504,FALSE
52,female,81,urban,rent,178.971131393757,44.3262490996738,13.8386911081739,4531.64353624125,FALSE
53,female,72,rural,rent,174.089836455779,56.7261852845881,18.7170217306457,4855.39193274542,FALSE
54,male,21,urban,rent,156.822729130444,72.3784266397621,29.430058357683,6546.68237338113,TRUE
55,female,70,urban,own_appartment,191.430613642517,65.67647964027,17.9220251685404,3571.33078941579,FALSE
56,female,30,rural,rent,161.110955808084,48.7700686908061,18.7889806415883,4944.31795699994,FALSE
57,female,24,urban,irregular,182.625159040967,64.2258483359036,19.2570002086629,3472.26761166501,FALSE
58,male,72,rural,rent,162.2924408172,86.557275805915,32.8629840238677,6682.85042104161,TRUE
59,female,77,rural,rent,195.043003120089,55.7643812917623,14.6587229766772,5134.37727209723,FALSE
60,male,77,urban,own_house,157.798247611082,68.8284576960519,27.641632338081,6286.575559291,TRUE
61,female,54,urban,own_house,183.884871005218,81.9530061426874,24.2366666595882,5131.51458373539,FALSE
62,male,33,rural,rent,161.843100969874,81.2330982199967,31.0130611403502,6528.13396238387,TRUE
63,male,43,urban,irregular,159.06203160377,96.2692939655655,38.0500066021751,4132.30385041042,TRUE
64,male,86,urban,irregular,166.176148694612,80.1390974107907,29.0206454724065,5077.38466708775,TRUE
65,female,72,urban,own_house,175.292986485486,65.5610158061525,21.3361764105144,5627.32397609971,FALSE
66,female,36,urban,rent,191.584721898267,72.5299273095609,19.7603893004504,4866.26156266762,FALSE
67,female,82,rural,homeless,176.38617840114,59.2691859923192,19.050214098112,4664.43521935414,FALSE
68,male,55,rural,irregular,161.200248430085,101.988479573157,39.2481963818828,4363.45125455734,TRUE
69,female,60,urban,homeless,175.247642120622,61.9472291850573,20.1705397071035,5219.37808351694,FALSE
70,female,45,rural,rent,183.884348006568,85.8764600384904,25.3971278580878,5320.74619350593,FALSE
71,female,64,urban,rent,181.970478213012,72.656162491441,21.9417156726931,5228.6218297989,FALSE
72,male,51,urban,irregular,153.833300722235,91.8956487669592,38.8323998624145,4129.75938858505,TRUE
